id,category,subcategory,difficulty,question,answer,explanation,source,source_checked_date,status,app_ready,review_notes
P4-011,part4,関係法令,basic,スクーバ式潜水を行う場合も、必ず連絡員を配置しなければならない。,×,不正解！スクーバ式の場合は、連絡員の配置義務はありませんが、代わりに「監視人」を配置するか、「潜水作業者を2人1組（バディ）」で組ませる等の措置が必要です。,既存公開問題,2026-05-19,approved,yes,existing_public_fixed
P4-012,part4,関係法令,basic,再圧室（チャンバー）を設置しなければならないのは、水深10メートル以上の場所で潜水業務を行う場合である。,○,正解！ただし、近隣の再圧室が利用可能で緊急搬送できる体制があれば免除される規定もあります。,既存公開問題,2026-05-19,approved,yes,existing_public_fixed
P4-013,part4,関係法令,basic,再圧室を操作する業務に就く者は、「高圧室内作業主任者免許」を持っていなければならない。,×,不正解！免許は不要ですが、「再圧室操作業務の特別教育」を修了している必要があります。,既存公開問題,2026-05-19,approved,yes,existing_public_fixed
P4-014,part4,関係法令,basic,事業者は、再圧室を設置したときは、1ヶ月を超えない期間ごとに1回、定期に点検を行わなければならない。,○,正解！再圧室や空気清浄装置の点検周期は「月1回」です。,既存公開問題,2026-05-19,approved,yes,existing_public_fixed
P4-015,part4,関係法令,basic,潜水作業者に供給する空気中の二酸化炭素（炭酸ガス）の濃度は、「0.08%（800ppm）以下」でなければならない。,○,正解！事務所衛生基準（1000ppm）よりも厳しい基準です。,既存公開問題,2026-05-19,approved,yes,existing_public_fixed
P4-016,part4,関係法令,basic,潜水作業者に供給する空気中の一酸化炭素（CO）の濃度は、「0.005%（50ppm）以下」でなければならない。,×,不正解！一酸化炭素は猛毒なので「0.001%（10ppm）以下」という極めて厳しい基準です。,既存公開問題,2026-05-19,approved,yes,existing_public_fixed
P4-017,part4,関係法令,basic,事業者は、潜水作業者に、潜水深度および潜水時間に応じた適正な浮上速度を周知させなければならない。,○,正解！減圧症予防のための基本的義務です。,既存公開問題,2026-05-19,approved,yes,existing_public_fixed
P4-018,part4,関係法令,basic,事業者は、潜水業務日誌を作成し、これを「3年間」保存しなければならない。,×,不正解！潜水業務日誌の保存期間は「5年間」です。機器の点検記録（3年）と混同しないようにしましょう。,既存公開問題,2026-05-19,approved,yes,existing_public_fixed
P4-019,part4,関係法令,basic,潜水業務日誌には、潜水の日時、場所、潜水深度、潜水時間、給気量などを記載しなければならない。,○,正解！誰がどれくらい潜ったかの記録です。,既存公開問題,2026-05-19,approved,yes,existing_public_fixed
P4-020,part4,関係法令,basic,労働者が潜水業務により死亡または休業したときは、事業者は遅滞なく「労働者死傷病報告」を所轄労働基準監督署長に提出しなければならない。,○,正解！事故報告の義務です。,既存公開問題,2026-05-19,approved,yes,existing_public_fixed
P4-021,part4,関係法令,basic,潜水作業者が減圧症にかかった場合、事業者は速やかに再圧室による治療を行わせる等の措置を講じなければならない。,○,正解！放置してはいけません。,既存公開問題,2026-05-19,approved,yes,existing_public_fixed
P4-022,part4,関係法令,basic,潜水士は、アルコールを帯びて（酒を飲んで）潜水業務を行ってはならない。,○,正解！法令で禁止されています。,既存公開問題,2026-05-19,approved,yes,existing_public_fixed
P4-023,part4,関係法令,basic,事業者は、潜水器、送気管、信号索などについて、潜水作業開始前に点検を行わせなければならない。,○,正解！毎回の潜水前の義務です。,既存公開問題,2026-05-19,approved,yes,existing_public_fixed
P4-024,part4,関係法令,basic,送気管（ホース）の点検には、損傷の有無の確認に加え、「純酸素」を通気して漏れがないか確認する試験が含まれる。,×,不正解！純酸素を通すのは危険です。通常は「空気」で、最高使用圧力等による通気試験を行います。,既存公開問題,2026-05-19,approved,yes,existing_public_fixed
P4-025,part4,関係法令,basic,潜水作業において、潜水士免許を有する者を「潜水作業主任者」として選任しなければならない。,×,不正解！実は「潜水作業主任者」という名称の資格や選任義務は法令上に存在しません（高圧室内作業主任者は存在しますが、潜水には不要です）。ただし、実務上リーダーを決めることはあります。,既存公開問題,2026-05-19,approved,yes,existing_public_fixed
P4-026,part4,関係法令,basic,高気圧業務健康診断の項目には、「四肢の運動機能の検査」が含まれる。,○,正解！骨壊死や関節痛の影響を見るためです。,既存公開問題,2026-05-19,approved,yes,existing_public_fixed
P4-027,part4,関係法令,basic,高気圧業務健康診断の項目には、「肺活量の測定」が含まれる。,○,正解！肺機能のチェックは必須です。,既存公開問題,2026-05-19,approved,yes,existing_public_fixed
P4-028,part4,関係法令,basic,高気圧業務健康診断の項目には、「鼓膜及び副鼻腔の検査」が含まれる。,○,正解！スクイズの影響を受けやすい部位だからです。,既存公開問題,2026-05-19,approved,yes,existing_public_fixed
P4-029,part4,関係法令,basic,潜水業務を行う事業者は、潜水作業者に対し、救命胴衣等の救命具を携帯させなければならない。,○,正解！緊急浮上や漂流時に備えるためです。,既存公開問題,2026-05-19,approved,yes,existing_public_fixed
P4-030,part4,関係法令,basic,潜水士試験に合格すれば、実務経験がなくても免許の交付を受けることができる。,○,正解！潜水士は「ペーパーテストのみ」で取得可能な国家資格であり、実技試験や実務経験要件はありません。,既存公開問題,2026-05-19,approved,yes,existing_public_fixed
P4-031,part4,関係法令,basic,事業者は、潜水作業者に、水深計、水中時計、鋭利な刃物（ナイフ等）を携帯させなければならない。,○,正解！スクーバか送気式かを問わず、これらは基本装備として携帯義務があります。,既存公開問題,2026-05-19,approved,yes,existing_public_fixed
P4-032,part4,関係法令,basic,潜水作業者が溺れたり、減圧症にかかったりする事故を防ぐため、事業者は「潜水計画」を作成し、これを遵守させなければならない。,○,正解！無計画な潜水は禁止されています。,既存公開問題,2026-05-19,approved,yes,existing_public_fixed
P4-033,part4,関係法令,basic,潜水作業者が単独で潜水する場合、連絡員との連絡手段があれば、監視人の配置は不要である。,×,不正解！単独潜水（スクーバ等）の場合は、連絡員ではなくとも「監視人」を配置する等の安全措置が必要です。,既存公開問題,2026-05-19,approved,yes,existing_public_fixed
P4-034,part4,関係法令,basic,事業者は、潜水業務に使用する空気圧縮機（コンプレッサー）について、少なくとも「1週間に1回以上」点検を行わなければならない。,○,正解！空気圧縮機は「週1回以上」、空気清浄装置は「月1回以上」の点検が法令（高気圧作業安全衛生規則）で義務付けられています。,既存公開問題,2026-05-19,approved,yes,existing_public_fixed
P4-035,part4,関係法令,basic,空気圧縮機や送気設備の点検を行った場合、その記録は「3年間」保存しなければならない。,○,正解！ここがひっかけポイントです。「人の健康（健診・日誌）」は5年、「機械の点検」は3年保存です。,既存公開問題,2026-05-19,approved,yes,existing_public_fixed
P4-036,part4,関係法令,basic,事業者は、潜水作業を行う場所において、潜水作業者を収容して輸送できる設備（船など）を備えなければならない。,○,正解！救助船などの確保義務です。,既存公開問題,2026-05-19,approved,yes,existing_public_fixed
P4-037,part4,関係法令,basic,潜水士免許を取り消された者は、いかなる場合も二度と免許を取得することはできない。,×,不正解！取消しの日から1年を経過し、情状により適当と認められれば、再試験を受けて取得することが可能です。,既存公開問題,2026-05-19,approved,yes,existing_public_fixed
P4-038,part4,関係法令,basic,労働安全衛生法において、潜水士免許試験は「厚生労働大臣」が行うとされているが、実際は「安全衛生技術試験協会」が代行している。,○,正解！試験の実施機関は指定試験機関です。,既存公開問題,2026-05-19,approved,yes,existing_public_fixed
P4-039,part4,関係法令,basic,潜水業務に従事する労働者が常時50人以上の事業場では、衛生管理者を選任しなければならない。,○,正解！業種に関わらず、常時50人以上であれば衛生管理者の選任義務が発生します。,既存公開問題,2026-05-19,approved,yes,existing_public_fixed
P4-040,part4,関係法令,basic,潜水士免許証の裏面には、過去の違反歴や罰則の記録が記載される。,×,不正解！違反歴を書く欄はありません。住所や条件などが記載される備考欄はあります。,既存公開問題,2026-05-19,approved,yes,existing_public_fixed
P4-041,part4,関係法令,basic,再圧室には、内部と外部で連絡が取れる通話装置を設けなければならない。,○,正解！中の患者や付き添い人と会話できないと治療できません。,既存公開問題,2026-05-19,approved,yes,existing_public_fixed
P4-042,part4,関係法令,basic,再圧室を使用する際は、出入り口の扉が内部の圧力で開かないよう、内開き（または圧力で密着する構造）になっている。,○,正解！安全構造になっています。,既存公開問題,2026-05-19,approved,yes,existing_public_fixed
P4-043,part4,関係法令,basic,高圧ガス保安法において、スクーバ用タンクに空気を充填する作業を行う者は、「充填作業者」の資格が必要な場合がある。,○,正解！潜水士免許だけでは充填作業（コンプレッサー操作等）はできません。別の法規制（高圧ガス保安法）が適用されます。,既存公開問題,2026-05-19,approved,yes,existing_public_fixed
P4-044,part4,関係法令,basic,タンク（容器）の再検査期間は、製造後の年数によって異なるが、一般的にスチール製容器は「5年」ごとである。,○,正解！アルミ製やコンポジット製など容器の種類によって異なりますが、鋼製（スチール）は5年が基本です。,既存公開問題,2026-05-19,approved,yes,existing_public_fixed
P4-045,part4,関係法令,basic,潜水作業中、船舶等に掲げる標識（A旗など）を掲げなかった場合、罰則（50万円以下の罰金等）が適用されることがある。,○,正解！海上衝突予防法などの違反になります。,既存公開問題,2026-05-19,approved,yes,existing_public_fixed
P4-046,part4,関係法令,basic,事業者は、潜水業務に従事する労働者に対し、雇入れ時等の教育（特別教育ではない）を行わなければならない。,○,正解！潜水業務自体には「特別教育」という名称の講習義務はありませんが、「雇入れ時の安全衛生教育」は全業種共通の義務です。,既存公開問題,2026-05-19,approved,yes,existing_public_fixed
P4-047,part4,関係法令,basic,減圧症にかかった労働者を、治癒後に再び潜水業務に就かせることは、法律で禁止されている。,×,不正解！一律に禁止はされていません。医師の意見を聞き、適切な健康管理の下であれば復帰可能です。,既存公開問題,2026-05-19,approved,yes,existing_public_fixed
P4-048,part4,関係法令,basic,潜水士免許試験の受験手数料は、合格した場合にのみ支払う必要がある。,×,不正解！受験申請時に支払います。不合格でも返還されません。,既存公開問題,2026-05-19,approved,yes,existing_public_fixed
P4-049,part4,関係法令,basic,事業者は、潜水作業者が使用する送気マスク等の吸気口付近に、有害な排気（内燃機関の排ガス等）が吸引されないよう措置を講じなければならない。,○,正解！CO中毒防止のための重要規定です。,既存公開問題,2026-05-19,approved,yes,existing_public_fixed
P4-050,part4,関係法令,basic,潜水士免許は、日本国内の海域でのみ有効であり、公海（国際水域）での作業には適用されない。,×,不正解！日本の事業者が雇用して行わせる業務であれば、場所が公海であっても労働安全衛生法（潜水士免許義務）が適用されます。,既存公開問題,2026-05-19,approved,yes,existing_public_fixed
P4-051,part4,免許制度,intermediate,潜水士免許は、通常5年ごとの更新が必要である。,×,定期更新制ではない。,高気圧作業安全衛生規則 第52条以下,2026-05-19,approved,yes,6:4補正で誤問化
P4-052,part4,免許制度,intermediate,潜水士免許は5年ごとに更新しなければ失効する。,×,定期更新制ではない。,高気圧作業安全衛生規則 第52条以下,2026-05-19,approved,yes,batch1_reviewed
P4-053,part4,免許制度,intermediate,満18歳未満でも、潜水士免許の交付を受けることができる。,×,18歳未満は交付を受けられない。,高気圧作業安全衛生規則 第53条,2026-05-19,approved,yes,6:4補正で誤問化
P4-054,part4,免許制度,intermediate,潜水士免許証を他人に貸与しても、法令上問題はない。,×,譲渡・貸与等は取消処分の対象となり得る。,高気圧作業安全衛生規則,2026-05-19,approved,yes,batch1_reviewed
P4-055,part4,免許制度,intermediate,再交付後に紛失したはずの免許証を発見した場合、返納義務がある。,○,旧免許証の返納が必要である。,高気圧作業安全衛生規則,2026-05-19,approved,yes,batch1_reviewed
P4-056,part4,免許制度,intermediate,氏名変更があっても、免許証の書替え手続は不要である。,×,氏名変更時は書替え手続が必要である。,高気圧作業安全衛生規則,2026-05-19,approved,yes,batch1_reviewed
P4-057,part4,健康診断,intermediate,高気圧業務健康診断は、1年に1回実施すれば足りる。,×,6か月以内ごとに1回必要である。,高気圧作業安全衛生規則 第38条,2026-05-19,approved,yes,6:4補正で誤問化
P4-058,part4,健康診断,intermediate,高気圧業務健康診断は、1年に1回行えば足りる。,×,常時従事者には6か月以内ごとに1回必要である。,高気圧作業安全衛生規則 第38条,2026-05-19,approved,yes,batch1_reviewed
P4-059,part4,健康診断,intermediate,高気圧業務健康診断で異常所見があれば、医師意見を聴いて就業上の措置を検討する。,○,異常所見後の事後措置が必要である。,高気圧作業安全衛生規則 第39条等,2026-05-19,approved,yes,batch1_reviewed
P4-060,part4,健康診断,intermediate,高気圧業務健康診断個人票には保存義務がある。,○,所定期間の保存が必要である。,高気圧作業安全衛生規則関係様式,2026-05-19,approved,yes,batch1_reviewed
P4-061,part4,連絡員,intermediate,送気式潜水でも、連絡員を置く必要はない。,×,2人以下ごとに1人の連絡員が必要である。,高気圧作業安全衛生規則 第36条,2026-05-19,approved,yes,6:4補正で誤問化
P4-062,part4,連絡員,intermediate,スクーバ式潜水でも、常に法令上必ず連絡員を置かなければならない。,×,送気式と異なり、一律同様の規定ではない。,高気圧作業安全衛生規則 第36条,2026-05-19,approved,yes,batch1_reviewed
P4-063,part4,再圧室,intermediate,一定の深度以上で潜水業務を行う場合、再圧室の設置が必要となる。,○,規則で再圧室設置義務が定められている。,高気圧作業安全衛生規則 第42条以下,2026-05-19,approved,yes,batch1_reviewed
P4-064,part4,再圧室,intermediate,再圧室は、設置しても定期点検は不要である。,×,定期点検義務がある。,高気圧作業安全衛生規則 第46条等,2026-05-19,approved,yes,batch1_reviewed
P4-065,part4,再圧室,intermediate,再圧室には、内部と外部が連絡できる装置が必要である。,○,通話装置等の設置が必要である。,高気圧作業安全衛生規則 第42条以下,2026-05-19,approved,yes,batch1_reviewed
P4-066,part4,呼吸用空気,intermediate,供給空気中の二酸化炭素濃度や一酸化炭素濃度には法令上の上限がある。,○,呼吸用空気品質基準が設けられている。,高気圧作業安全衛生規則,2026-05-19,approved,yes,batch1_reviewed
P4-067,part4,呼吸用空気,intermediate,送気ホースの漏れ確認には、純酸素を通気して調べるのが原則である。,×,純酸素通気を原則とするものではない。,高気圧作業安全衛生規則解説,2026-05-19,approved,yes,batch1_reviewed
P4-068,part4,業務日誌,intermediate,潜水業務日誌には、日時、場所、深度、時間などを記載する。,○,作業実態把握のため必要事項を記録する。,高気圧作業安全衛生規則 第35条,2026-05-19,approved,yes,batch1_reviewed
P4-069,part4,業務日誌,intermediate,潜水業務日誌の保存義務はなく、作業後すぐ廃棄してよい。,×,潜水業務日誌には保存義務がある。,高気圧作業安全衛生規則 第35条,2026-05-19,approved,yes,batch1_reviewed
P4-070,part4,労災報告,intermediate,潜水業務により死亡又は休業を伴う災害が発生した場合、労働者死傷病報告の提出が必要である。,○,所轄労働基準監督署長への報告が必要である。,労働安全衛生規則,2026-05-19,approved,yes,batch1_reviewed
P4-071,part4,就業禁止,intermediate,潜水士は、飲酒していても本人が自覚症状なければ潜水してよい。,×,アルコール帯びで潜水業務を行ってはならない。,高気圧作業安全衛生規則,2026-05-19,approved,yes,batch1_reviewed
P4-072,part4,器材点検,intermediate,事業者は、潜水器、送気管、信号索などを潜水開始前に点検させる必要がある。,○,作業開始前点検が義務付けられている。,高気圧作業安全衛生規則 第27条以下,2026-05-19,approved,yes,batch1_reviewed
P4-073,part4,作業主任者,intermediate,潜水業務には、潜水士を潜水作業主任者として選任する制度が法定されている。,×,潜水業務にそのような作業主任者選任制度はない。,高気圧作業安全衛生規則,2026-05-19,approved,yes,batch1_reviewed
P4-074,part4,救命具・携行物,intermediate,ボンベ携行潜水では、水中時計、水深計、鋭利な刃物のほか、救命胴衣又は浮力調整具を着用させる必要がある。,○,第37条に規定されている。,高気圧作業安全衛生規則 第37条,2026-05-19,approved,yes,batch1_reviewed
P4-075,part4,教育,intermediate,潜水業務従事労働者には、雇入れ時等の安全教育を行う必要がある。,○,雇入れ時教育等が必要である。,労働安全衛生法,2026-05-19,approved,yes,batch1_reviewed
P4-076,part4,教育,intermediate,潜水業務の安全教育は不要で、免許だけあれば足りる。,×,免許とは別に雇入れ時等の教育が必要である。,労働安全衛生法,2026-05-19,approved,yes,batch1_reviewed
P4-077,part4,コンプレッサー点検,advanced,空気圧縮機は、少なくとも1週間に1回以上点検する。,○,定期点検義務がある。,高気圧作業安全衛生規則 第34条,2026-05-19,approved,yes,batch1_reviewed
P4-078,part4,コンプレッサー点検,advanced,空気圧縮機や送気設備の点検記録に保存義務はない。,×,点検記録は所定期間保存する必要がある。,高気圧作業安全衛生規則 第34条,2026-05-19,approved,yes,batch1_reviewed
P4-079,part4,輸送設備,advanced,潜水作業場所には、潜水作業者を収容して輸送できる設備を備える必要がある。,○,事故時の救護搬送に備える必要がある。,高気圧作業安全衛生規則 第32条等,2026-05-19,approved,yes,batch1_reviewed
P4-080,part4,標識・A旗,advanced,潜水標識を掲げない場合、関係法令上の罰則対象となることがある。,○,海上交通の安全確保のため標識掲示が求められる。,海上衝突予防法等,2026-05-19,approved,yes,batch1_reviewed
P4-081,part4,試験制度,advanced,潜水士免許試験の学科には、潜水業務、送気・潜降・浮上、高気圧障害、関係法令が含まれる。,○,4科目構成である。,高気圧作業安全衛生規則 第54条,2026-05-19,approved,yes,batch2_reviewed
P4-082,part4,試験制度,advanced,潜水士免許試験には実技試験があり、学科試験だけではない。,×,潜水士免許試験は学科試験で行われる。,高気圧作業安全衛生規則 第54条,2026-05-19,approved,yes,batch2_reviewed
P4-083,part4,免許制度,advanced,潜水士免許は、都道府県労働局長が与える。,○,規則上の免許権者は都道府県労働局長である。,高気圧作業安全衛生規則 第52条,2026-05-19,approved,yes,batch2_reviewed
P4-084,part4,免許制度,advanced,潜水士免許の事務は、所轄労働基準監督署長が行う。,×,免許権者は都道府県労働局長であり、監督署長ではない。,高気圧作業安全衛生規則 第52条,2026-05-19,approved,yes,batch2_reviewed
P4-085,part4,免許制度,advanced,潜水士免許に取り消しがあっても、将来絶対に再取得できないと一律に定められているわけではない。,○,取消し後の扱いは一律永久失格ではない。,高気圧作業安全衛生規則,2026-05-19,approved,yes,batch2_reviewed
P4-086,part4,再圧室,advanced,再圧室の扉は、圧力下で不用意に開かない構造であることが必要である。,○,安全な加圧維持構造が必要である。,高気圧作業安全衛生規則 第42条以下,2026-05-19,approved,yes,batch2_reviewed
P4-087,part4,高圧ガス保安,advanced,スクーバ用タンク充填作業には、高圧ガス保安法上の資格等が関係する場合がある。,○,充填業務には別法令上の規制もある。,高圧ガス保安法,2026-05-19,approved,yes,batch2_reviewed
P4-088,part4,高圧ガス保安,advanced,タンク再検査周期は、材質や種別にかかわらずすべて同一である。,×,材質や容器種別で再検査周期が異なる。,高圧ガス保安法,2026-05-19,approved,yes,batch2_reviewed
P4-089,part4,衛生管理体制,advanced,潜水業務従事者が常時50人以上の事業場では、衛生管理者選任義務が生じる。,○,労働安全衛生法上の一般的選任義務が関係する。,労働安全衛生法,2026-05-19,approved,yes,batch2_reviewed
P4-090,part4,衛生管理体制,advanced,衛生管理者は、潜水業務を行う事業場でも一切不要である。,×,一定規模以上の事業場では選任が必要となる。,労働安全衛生法,2026-05-19,approved,yes,batch2_reviewed
P4-091,part4,帳票保存,advanced,健康診断個人票、点検記録、業務日誌などは、それぞれ所定期間保存する必要がある。,○,法令ごとに保存義務が設けられている。,高気圧作業安全衛生規則,2026-05-19,approved,yes,batch2_reviewed
P4-092,part4,帳票保存,advanced,潜水作業の記録類は、口頭で報告すれば保存しなくてもよい。,×,文書や記録として保存する必要がある。,高気圧作業安全衛生規則,2026-05-19,approved,yes,batch2_reviewed
P4-093,part4,再圧治療,advanced,潜水作業者が減圧症にかかった場合、事業者は再圧治療等の措置を講じる必要がある。,○,速やかな再圧治療等が求められる。,高気圧作業安全衛生規則 第45条等,2026-05-19,approved,yes,batch2_reviewed
P4-094,part4,再圧治療,advanced,減圧症が疑われても、事業者に特段の対応義務はない。,×,必要な治療措置を講じる責任がある。,高気圧作業安全衛生規則 第45条等,2026-05-19,approved,yes,batch2_reviewed
P4-095,part4,作業計画,advanced,事業者は、潜水作業について計画を作成し、それに基づき作業させる必要がある。,○,作業計画は安全確保の基本である。,高気圧作業安全衛生規則 第31条等,2026-05-19,approved,yes,batch2_reviewed
P4-096,part4,作業計画,advanced,単独潜水であっても、連絡手段があれば監視や連絡体制は不要である。,×,連絡・監視体制の確保は重要である。,高気圧作業安全衛生規則 第36条等,2026-05-19,approved,yes,batch2_reviewed
P4-097,part4,送気設備,advanced,送気設備の吸気口には、有害排気が吸い込まれないよう措置が必要である。,○,呼吸用空気汚染防止の基本である。,高気圧作業安全衛生規則 第8条等,2026-05-19,approved,yes,batch2_reviewed
P4-098,part4,送気設備,advanced,送気設備の吸気口位置は、排気ガスの影響を考える必要がない。,×,吸気汚染防止のため設置場所に注意が必要である。,高気圧作業安全衛生規則 第8条等,2026-05-19,approved,yes,batch2_reviewed
P4-099,part4,免許効力,advanced,潜水士免許は、日本国内法令に基づく資格として潜水業務従事に用いられる。,○,国内の労働安全衛生関係資格である。,高気圧作業安全衛生規則,2026-05-19,approved,yes,batch2_reviewed
P4-100,part4,免許効力,advanced,潜水士免許証の裏面には、必ず違反歴が記載される。,×,そのような記載を当然に行う制度ではない。,高気圧作業安全衛生規則,2026-05-19,approved,yes,batch2_reviewed
